,path,scriptID,transcription,field1,field2,field3,field4,field5,field6,field7
1788,-,Script30_00060,"Hey Jay, what music is this?",117,-,-,-,-,-,-
1789,-,Script30_00060,"Hey Jay, Show me reviews of my nearest location food court",11700,-,-,-,-,-,-
1790,-,Script30_00060,"Hey Jay, Is this shop is good or bad",11701,-,-,-,-,-,-
1791,-,Script30_00060,"Hey Jay, Show me nearest theatre",11702,-,-,-,-,-,-
1792,-,Script30_00060,"Hey Jay, Show me best in class theatre",11703,-,-,-,-,-,-
1793,-,Script30_00060,"Hey Jay, LAtest event in new york city",11704,-,-,-,-,-,-
1794,-,Script30_00060,"Hey Jay, Show me painting exhibition in bay area",11705,-,-,-,-,-,-
1795,-,Script30_00060,"Hey Jay, What shops are round here?",11706,-,-,-,-,-,-
1796,-,Script30_00060,"Hey Jay, What's the most popular curry place in town?",11707,-,-,-,-,-,-
1797,-,Script30_00060,"Hey Jay, Any good bike shops in Oxford?",11708,-,-,-,-,-,-
1798,-,Script30_00060,"Hey Jay, best restaurant in local area",11709,-,-,-,-,-,-
1799,-,Script30_00060,"Hey Jay, play my playlist",1171,-,-,-,-,-,-
1800,-,Script30_00061,"Hey Jay, best shop in local area",11710,-,-,-,-,-,-
1801,-,Script30_00061,"Hey Jay, best bar in local area",11711,-,-,-,-,-,-
1802,-,Script30_00061,"Hey Jay, tell me all local events",11712,-,-,-,-,-,-
1803,-,Script30_00061,"Hey Jay, what is going on in Milwaukee",11713,-,-,-,-,-,-
1804,-,Script30_00061,"Hey Jay, What is happening in Milwaukee today",11714,-,-,-,-,-,-
1805,-,Script30_00061,"Hey Jay, please tell me local events",11715,-,-,-,-,-,-
1806,-,Script30_00061,"Hey Jay, near by grossary",11716,-,-,-,-,-,-
1807,-,Script30_00061,"Hey Jay, markets near by",11717,-,-,-,-,-,-
1808,-,Script30_00061,"Hey Jay, hockey",11719,-,-,-,-,-,-
1809,-,Script30_00061,"Hey Jay, play the song for me",1172,-,-,-,-,-,-
1810,-,Script30_00061,"Hey Jay, swimming",11720,-,-,-,-,-,-
1811,-,Script30_00061,"Hey Jay, Which rom-com movie can I watch in theatres around New York",11721,-,-,-,-,-,-
1812,-,Script30_00061,"Hey Jay, Name a rom-com movie playing in and around New York theatres.",11722,-,-,-,-,-,-
1813,-,Script30_00061,"Hey Jay, Inform me about the most popular rom-com movie playing now in theatres across New York.",11723,-,-,-,-,-,-
1814,-,Script30_00061,"Hey Jay, Where is the nearest Olive Garden?",11724,-,-,-,-,-,-
1815,-,Script30_00061,"Hey Jay, When does Olive Garden close today?",11725,-,-,-,-,-,-
1816,-,Script30_00061,"Hey Jay, Make a reservation for 2 at olive garden",11726,-,-,-,-,-,-
1817,-,Script30_00061,"Hey Jay, Showtimes for nearest theater",11727,-,-,-,-,-,-
1818,-,Script30_00061,"Hey Jay, What is the biggest blockbuster this week",11728,-,-,-,-,-,-
1819,-,Script30_00061,"Hey Jay, Make a 'to-do' list while visting the Yellowstone National Park.",11729,-,-,-,-,-,-
1820,-,Script30_00061,"Hey Jay, adjust sound",1173,-,-,-,-,-,-
1821,-,Script30_00061,"Hey Jay, Which things should I do when I visit the Yellowstone National Park?",11730,-,-,-,-,-,-
1822,-,Script30_00061,"Hey Jay, Are there any events going on close by?",11731,-,-,-,-,-,-
1823,-,Script30_00061,"Hey Jay, What's going on around me?",11732,-,-,-,-,-,-
1824,-,Script30_00061,"Hey Jay, how is the new movie SWAT",11733,-,-,-,-,-,-
1825,-,Script30_00061,"Hey Jay, how is the new movie SWAT",11734,-,-,-,-,-,-
1826,-,Script30_00061,"Hey Jay, is Swat a good movie",11735,-,-,-,-,-,-
1827,-,Script30_00061,"Hey Jay, is Swat a good movie",11736,-,-,-,-,-,-
1828,-,Script30_00061,"Hey Jay, how many stars has SWAT received on IMDB",11737,-,-,-,-,-,-
1829,-,Script30_00061,"Hey Jay, show timings",11738,-,-,-,-,-,-
1830,-,Script30_00062,"Hey Jay, tickets",11739,-,-,-,-,-,-
1831,-,Script30_00062,"Hey Jay, give a pleasant sound",1174,-,-,-,-,-,-
1832,-,Script30_00062,"Hey Jay, theaters near to me",11740,-,-,-,-,-,-
1833,-,Script30_00062,"Hey Jay, Search for any upcoming book fairs during next week in Washington D.C.",11741,-,-,-,-,-,-
1834,-,Script30_00062,"Hey Jay, Could you list out the information on book fairs in Washington D.C. for next week?",11742,-,-,-,-,-,-
1835,-,Script30_00062,"Hey Jay, Which book fair events are taking place next week in Washington D.C.?",11743,-,-,-,-,-,-
1836,-,Script30_00062,"Hey Jay, what are new drama movies opening this weekend",11744,-,-,-,-,-,-
1837,-,Script30_00062,"Hey Jay, what is the nearest theatre that plays the new Vin Diesel movie",11745,-,-,-,-,-,-
1838,-,Script30_00062,"Hey Jay, what movies are playing tonight at 9 pm at the AMC 9?",11746,-,-,-,-,-,-
1839,-,Script30_00062,"Hey Jay, what movies are playing tonight at 9 pm at the AMC 9?",11747,-,-,-,-,-,-
1840,-,Script30_00062,"Hey Jay, whats going on in cincinnati",11748,-,-,-,-,-,-
1841,-,Script30_00062,"Hey Jay, what is worth doing around here.",11749,-,-,-,-,-,-
1842,-,Script30_00062,"Hey Jay, comfortably adjust sound",1175,-,-,-,-,-,-
1843,-,Script30_00062,"Hey Jay, recommend a local steak restaurant.",11750,-,-,-,-,-,-
1844,-,Script30_00062,"Hey Jay, what shops are within ten miles?",11751,-,-,-,-,-,-
1845,-,Script30_00062,"Hey Jay, recommend a restaurant with medium expense.",11752,-,-,-,-,-,-
1846,-,Script30_00062,"Hey Jay, recommend a restaurant with medium expense.",11753,-,-,-,-,-,-
1847,-,Script30_00062,"Hey Jay, recommend a blue grass band event within 20 miles of Mancheser, MA this week.",11754,-,-,-,-,-,-
1848,-,Script30_00062,"Hey Jay, recommend a blue grass band event within 20 miles of Mancheser, MA this week.",11755,-,-,-,-,-,-
1849,-,Script30_00062,"Hey Jay, recommend a wine tasting event this Weekend in Chicago.",11756,-,-,-,-,-,-
1850,-,Script30_00062,"Hey Jay, recommend a wine tasting event this Weekend in Chicago.",11757,-,-,-,-,-,-
1851,-,Script30_00062,"Hey Jay, what is this event is called ?which happening my area",11758,-,-,-,-,-,-
1852,-,Script30_00062,"Hey Jay, what is the event name going in my area?",11759,-,-,-,-,-,-
1853,-,Script30_00062,"Hey Jay, Who sings the song about a long black train?",1176,-,-,-,-,-,-
1854,-,Script30_00062,"Hey Jay, what is the event name going in my area?",11760,-,-,-,-,-,-
1855,-,Script30_00062,"Hey Jay, What is happening in the area?",11761,-,-,-,-,-,-
1856,-,Script30_00062,"Hey Jay, What events are going on in NYC?",11762,-,-,-,-,-,-
1857,-,Script30_00062,"Hey Jay, What is there to do in NYC?",11763,-,-,-,-,-,-
1858,-,Script30_00062,"Hey Jay, CISCO SYSTEM",11764,-,-,-,-,-,-
1859,-,Script30_00062,"Hey Jay, LEARNING GAMES",11765,-,-,-,-,-,-
1860,-,Script30_00063,"Hey Jay, SECURITY AWARENESS",11766,-,-,-,-,-,-
1861,-,Script30_00063,"Hey Jay, what events are happening in Pondichery this weekend?",11767,-,-,-,-,-,-
1862,-,Script30_00063,"Hey Jay, what events are happening in Pondichery this weekend?",11768,-,-,-,-,-,-
1863,-,Script30_00063,"Hey Jay, Can you tell me list of events for this weekend in Pondichery?",11769,-,-,-,-,-,-
1864,-,Script30_00063,"Hey Jay, What are the lyrics to the song I will always love you, by DParton?",1177,-,-,-,-,-,-
1865,-,Script30_00063,"Hey Jay, Any events this weekend in Pondichery?",11770,-,-,-,-,-,-
1866,-,Script30_00063,"Hey Jay, what movies are playing right now?",11771,-,-,-,-,-,-
1867,-,Script30_00063,"Hey Jay, what movies are playing right now?",11772,-,-,-,-,-,-
1868,-,Script30_00063,"Hey Jay, Find an Oscar nominee movie",11773,-,-,-,-,-,-
1869,-,Script30_00063,"Hey Jay, What do you suggest that I watch this weekend?",11774,-,-,-,-,-,-
1870,-,Script30_00063,"Hey Jay, Show me Thai food near me.",11775,-,-,-,-,-,-
1871,-,Script30_00063,"Hey Jay, Where can I get a good burger within 5 miles.",11776,-,-,-,-,-,-
1872,-,Script30_00063,"Hey Jay, Find grocery store with an organic section near me.",11777,-,-,-,-,-,-
1873,-,Script30_00063,"Hey Jay, Where is a good wine bar near me?",11778,-,-,-,-,-,-
1874,-,Script30_00063,"Hey Jay, Where is the best place to buy party supplies in town?",11779,-,-,-,-,-,-
1875,-,Script30_00063,"Hey Jay, Who wrote the song I just wanna dance with you?",1178,-,-,-,-,-,-
1876,-,Script30_00063,"Hey Jay, Is the Farmers Market open this weekend in Iowa?",11780,-,-,-,-,-,-
1877,-,Script30_00063,"Hey Jay, What plays are showing at the theatre?",11781,-,-,-,-,-,-
1878,-,Script30_00063,"Hey Jay, Are there any special events near me this weekend?",11782,-,-,-,-,-,-
1879,-,Script30_00063,"Hey Jay, what are the events happening around me today?",11783,-,-,-,-,-,-
1880,-,Script30_00063,"Hey Jay, what are the events happening around me today?",11784,-,-,-,-,-,-
1881,-,Script30_00063,"Hey Jay, Logan",11785,-,-,-,-,-,-
1882,-,Script30_00063,"Hey Jay, Training Day",11786,-,-,-,-,-,-
1883,-,Script30_00063,"Hey Jay, What events are in my area?",11788,-,-,-,-,-,-
1884,-,Script30_00063,"Hey Jay, What events are in my area?",11789,-,-,-,-,-,-
1885,-,Script30_00063,"Hey Jay, Never, ever play me any country.",1179,-,-,-,-,-,-
1886,-,Script30_00063,"Hey Jay, Fun stuff to do near me",11790,-,-,-,-,-,-
1887,-,Script30_00063,"Hey Jay, Olly...whats a new sci-fi movie?",11791,-,-,-,-,-,-
1888,-,Script30_00063,"Hey Jay, What is a movie like Star Wars?",11792,-,-,-,-,-,-
1889,-,Script30_00063,"Hey Jay, I need a good chick-flick, any thoughts?",11793,-,-,-,-,-,-
1890,-,Script30_00064,"Hey Jay, Where is the best pizza on sixth street?",11794,-,-,-,-,-,-
1891,-,Script30_00064,"Hey Jay, Who sells the cheapest netbooks in South Austin?",11795,-,-,-,-,-,-
1892,-,Script30_00064,"Hey Jay, Which bar has the most affordable drinks near Sixth Street?",11796,-,-,-,-,-,-
1893,-,Script30_00064,"Hey Jay, Are there any events going on at the library this week?",11797,-,-,-,-,-,-
1894,-,Script30_00064,"Hey Jay, What's the next event at the library?",11798,-,-,-,-,-,-
1895,-,Script30_00064,"Hey Jay, What clothes store would you recommend here?",11799,-,-,-,-,-,-
1896,-,Script30_00064,"Hey Jay, tell me the artist of this song.",118,-,-,-,-,-,-
1897,-,Script30_00064,"Hey Jay, Find today's WaPo articles about Trump.",1180,-,-,-,-,-,-
1898,-,Script30_00064,"Hey Jay, What's the best clothes store here?",11800,-,-,-,-,-,-
1899,-,Script30_00064,"Hey Jay, Where do people shop for clothes here?",11801,-,-,-,-,-,-
1900,-,Script30_00064,"Hey Jay, Are there any good pizza places around here?",11802,-,-,-,-,-,-
1901,-,Script30_00064,"Hey Jay, Will there be a farmers market in the area this weekend?",11803,-,-,-,-,-,-
1902,-,Script30_00064,"Hey Jay, Can you find me a street fair in the neighborhood?",11804,-,-,-,-,-,-
1903,-,Script30_00064,"Hey Jay, What kind of free activities can i do locally this week?",11805,-,-,-,-,-,-
1904,-,Script30_00064,"Hey Jay, where can I go shopping in this area?",11806,-,-,-,-,-,-
1905,-,Script30_00064,"Hey Jay, where can I go shopping in this area?",11807,-,-,-,-,-,-
1906,-,Script30_00064,"Hey Jay, tell me where I can go shopping in this area?",11808,-,-,-,-,-,-
1907,-,Script30_00064,"Hey Jay, can you recommend good stores in this area?",11809,-,-,-,-,-,-
1908,-,Script30_00064,"Hey Jay, Find new Trump articles but not from Fox News.",1181,-,-,-,-,-,-
1909,-,Script30_00064,"Hey Jay, What movies are playing nearby?",11810,-,-,-,-,-,-
1910,-,Script30_00064,"Hey Jay, What is playing at AMC 20?",11811,-,-,-,-,-,-
1911,-,Script30_00064,"Hey Jay, What movies are playing tonight?",11812,-,-,-,-,-,-
1912,-,Script30_00064,"Hey Jay, tell me where the local shopping district is.",11813,-,-,-,-,-,-
1913,-,Script30_00064,"Hey Jay, tell me where the local shopping district is.",11814,-,-,-,-,-,-
1914,-,Script30_00064,"Hey Jay, Where can I shop as a local tourist?",11815,-,-,-,-,-,-
1915,-,Script30_00064,"Hey Jay, Where can I shop as a local tourist?",11816,-,-,-,-,-,-
1916,-,Script30_00064,"Hey Jay, recommend some local shops to me.",11817,-,-,-,-,-,-
1917,-,Script30_00064,"Hey Jay, find a shop that sells beer",11818,-,-,-,-,-,-
1918,-,Script30_00064,"Hey Jay, find a shop that sells beer",11819,-,-,-,-,-,-
1919,-,Script30_00064,"Hey Jay, name stores within 10 mile radius with music",11822,-,-,-,-,-,-
1920,-,Script30_00065,"Hey Jay, name stores within 10 mile radius with music",11823,-,-,-,-,-,-
1921,-,Script30_00065,"Hey Jay, Best reviews, restaurant, south sacramento",11824,-,-,-,-,-,-
1922,-,Script30_00065,"Hey Jay, Look for shopping mall, Sacramento, women's clothes",11825,-,-,-,-,-,-
1923,-,Script30_00065,"Hey Jay, what mexican food is around me?",11826,-,-,-,-,-,-
1924,-,Script30_00065,"Hey Jay, Where can I go tonight?",11827,-,-,-,-,-,-
1925,-,Script30_00065,"Hey Jay, What can I do tonight in the city?",11828,-,-,-,-,-,-
1926,-,Script30_00065,"Hey Jay, Whats a good place to eat around Midtown New York?",11829,-,-,-,-,-,-
1927,-,Script30_00065,"Hey Jay, 12AM REMOVED 2PM SET",1183,-,-,-,-,-,-
1928,-,Script30_00065,"Hey Jay, Where can I buy sports equipment near me?",11830,-,-,-,-,-,-
1929,-,Script30_00065,"Hey Jay, Find me a gas station close by",11831,-,-,-,-,-,-
1930,-,Script30_00065,"Hey Jay, where is a nearby park where I can go running?",11832,-,-,-,-,-,-
1931,-,Script30_00065,"Hey Jay, Is there a canoe shop around here?",11833,-,-,-,-,-,-
1932,-,Script30_00065,"Hey Jay, Is there a canoe shop around here?",11834,-,-,-,-,-,-
1933,-,Script30_00065,"Hey Jay, what are some good restaurants near by",11835,-,-,-,-,-,-
1934,-,Script30_00065,"Hey Jay, are there any shopping centers nearby",11836,-,-,-,-,-,-
1935,-,Script30_00065,"Hey Jay, show me some vegan restaurants close by",11837,-,-,-,-,-,-
1936,-,Script30_00065,"Hey Jay, what should i do this weekend",11838,-,-,-,-,-,-
1937,-,Script30_00065,"Hey Jay, what's happening around me",11839,-,-,-,-,-,-
1938,-,Script30_00065,"Hey Jay, where should i go this weekend",11840,-,-,-,-,-,-
1939,-,Script30_00065,"Hey Jay, Are there any crafts fairs happening in this area?",11841,-,-,-,-,-,-
1940,-,Script30_00065,"Hey Jay, What bands are playing in town this weekend?",11842,-,-,-,-,-,-
1941,-,Script30_00065,"Hey Jay, name me some current events in the Bay Area.",11843,-,-,-,-,-,-
1942,-,Script30_00065,"Hey Jay, anything interesting going on in the Bay Area?",11844,-,-,-,-,-,-
1943,-,Script30_00065,"Hey Jay, hit me up with some exciting events in the Bay Area.",11845,-,-,-,-,-,-
1944,-,Script30_00065,"Hey Jay, hit me up with some exciting events in the Bay Area.",11846,-,-,-,-,-,-
1945,-,Script30_00065,"Hey Jay, fun things to do today",11847,-,-,-,-,-,-
1946,-,Script30_00065,"Hey Jay, what events are happening today",11848,-,-,-,-,-,-
1947,-,Script30_00065,"Hey Jay, What movies are playing at theatres near me",11849,-,-,-,-,-,-
1948,-,Script30_00065,"Hey Jay, What is the latest local news for the Greenville area?",1185,-,-,-,-,-,-
1949,-,Script30_00065,"Hey Jay, What are the showtimes for Logan at the nearby theatre",11850,-,-,-,-,-,-
1950,-,Script30_00066,"Hey Jay, What are movies that are playing near me with high reviews",11851,-,-,-,-,-,-
1951,-,Script30_00066,"Hey Jay, What is going on today in Biloxi",11852,-,-,-,-,-,-
1952,-,Script30_00066,"Hey Jay, What to do today in Biloxi",11853,-,-,-,-,-,-
1953,-,Script30_00066,"Hey Jay, What events are ongoing today in Biloxi",11854,-,-,-,-,-,-
1954,-,Script30_00066,"Hey Jay, Please recommend a movie",11855,-,-,-,-,-,-
1955,-,Script30_00066,"Hey Jay, Please recommend a movie",11856,-,-,-,-,-,-
1956,-,Script30_00066,"Hey Jay, Movies with good rotten tomato ratings",11857,-,-,-,-,-,-
1957,-,Script30_00066,"Hey Jay, Movies with good rivews",11858,-,-,-,-,-,-
1958,-,Script30_00066,"Hey Jay, What are the local events?",11859,-,-,-,-,-,-
1959,-,Script30_00066,"Hey Jay, Is there a article on polar bears?",1186,-,-,-,-,-,-
1960,-,Script30_00066,"Hey Jay, Tell me the local events.",11860,-,-,-,-,-,-
1961,-,Script30_00066,"Hey Jay, What is the highest rated movie now out?",11861,-,-,-,-,-,-
1962,-,Script30_00066,"Hey Jay, Recommend a movie for me.",11862,-,-,-,-,-,-
1963,-,Script30_00066,"Hey Jay, what is the nearest mexican restaurent in Cleveland?",11864,-,-,-,-,-,-
1964,-,Script30_00066,"Hey Jay, find me a bar in Cleveland open until 2am",11865,-,-,-,-,-,-
1965,-,Script30_00066,"Hey Jay, are there concerts this weekend in Chicago?",11866,-,-,-,-,-,-
1966,-,Script30_00066,"Hey Jay, is there a sporting event tomorrow in Chicago?",11867,-,-,-,-,-,-
1967,-,Script30_00066,"Hey Jay, find me a zoo or animal park in Chicago that open this weekend.",11868,-,-,-,-,-,-
1968,-,Script30_00066,"Hey Jay, find me a zoo or animal park in Chicago that open this weekend.",11869,-,-,-,-,-,-
1969,-,Script30_00066,"Hey Jay, put a disco track",1187,-,-,-,-,-,-
1970,-,Script30_00066,"Hey Jay, What are the current movies playing in my area?",11870,-,-,-,-,-,-
1971,-,Script30_00066,"Hey Jay, Recommend a movie playing in my area.",11871,-,-,-,-,-,-
1972,-,Script30_00066,"Hey Jay, Do you recommend any movies that are currently playing in my area?",11872,-,-,-,-,-,-
1973,-,Script30_00066,"Hey Jay, Do you recommend any movies that are currently playing in my area?",11873,-,-,-,-,-,-
1974,-,Script30_00066,"Hey Jay, Are there any concerts this week?",11874,-,-,-,-,-,-
1975,-,Script30_00066,"Hey Jay, Is there a food festival in the area?",11875,-,-,-,-,-,-
1976,-,Script30_00066,"Hey Jay, what activities are taking place in my area",11876,-,-,-,-,-,-
1977,-,Script30_00066,"Hey Jay, recommend an event happening in my area.",11877,-,-,-,-,-,-
1978,-,Script30_00066,"Hey Jay, recommend an event happening in my area.",11878,-,-,-,-,-,-
1979,-,Script30_00066,"Hey Jay, Which event should I attend in my area?",11879,-,-,-,-,-,-
1980,-,Script30_00067,"Hey Jay, play a melody music",1188,-,-,-,-,-,-
1981,-,Script30_00067,"Hey Jay, What should I do in San Diego?",11880,-,-,-,-,-,-
1982,-,Script30_00067,"Hey Jay, What is open late in L.A?",11881,-,-,-,-,-,-
1983,-,Script30_00067,"Hey Jay, What is open late in L.A?",11882,-,-,-,-,-,-
1984,-,Script30_00067,"Hey Jay, Which six flags ride is the best?",11883,-,-,-,-,-,-
1985,-,Script30_00067,"Hey Jay, What's happening tonight in Chicago?",11884,-,-,-,-,-,-
1986,-,Script30_00067,"Hey Jay, Where should I go for dinner in San Francisco tonight?",11885,-,-,-,-,-,-
1987,-,Script30_00067,"Hey Jay, recommend me some shops to shopping in Angel",11888,-,-,-,-,-,-
1988,-,Script30_00067,"Hey Jay, If it's ten pm in California, what time is it in Alabama?",1189,-,-,-,-,-,-
1989,-,Script30_00067,"Hey Jay, What's happening in town tonight?",11890,-,-,-,-,-,-
1990,-,Script30_00067,"Hey Jay, What events are going on near me?",11891,-,-,-,-,-,-
1991,-,Script30_00067,"Hey Jay, Are there any events happening in town?",11892,-,-,-,-,-,-
1992,-,Script30_00067,"Hey Jay, Are there any events happening this weekend?",11893,-,-,-,-,-,-
1993,-,Script30_00067,"Hey Jay, Can you tell me about any local events coming up?",11894,-,-,-,-,-,-
1994,-,Script30_00067,"Hey Jay, local events",11895,-,-,-,-,-,-
1995,-,Script30_00067,"Hey Jay, things to do in my area",11896,-,-,-,-,-,-
1996,-,Script30_00067,"Hey Jay, Is there anything happening in town this weekend?",11897,-,-,-,-,-,-
